97.52,13,1,0,14,70.70,25.58,8.20
212.38,21,2,1,11,71.46,88.61,41.18
166.28,26,0,1,17,50.54,52.34,13.74
125.36,11,1,0,8,53.84,30.56,2.78
100.27,20,0,1,8,50.42,45.35,14.93
492.60,25,0,0,11,51.26,57.36,0.37
141.78,14,0,0,11,51.10,79.02,1.44
168.98,20,0,2,7,43.01,76.71,39.07
958.97,26,0,2,16,53.04,59.11,0.23
192.11,8,0,2,6,91.66,39.20,4.66
651.66,25,0,2,14,48.60,34.68,0.22
58.78,16,0,0,7,51.03,27.69,4.79
325.48,21,1,2,10,49.21,75.73,72.32
231.62,5,2,2,6,65.66,15.29,1.59
60.98,0,0,2,16,65.55,37.25,3.93
123.51,4,1,1,13,63.11,91.29,42.30
1116.67,7,0,0,15,51.58,97.12,0.27
39.52,28,0,1,14,37.96,20.35,2.23
71.43,9,0,2,6,64.71,28.83,3.90
126.72,14,0,1,15,56.64,75.26,2.13
62.26,2,0,2,7,40.90,29.64,1.80
840.94,18,0,2,10,50.78,91.51,0.12
616.45,25,0,1,5,52.87,47.08,0.95
833.75,18,0,2,7,49.86,92.17,10.17
265.77,12,1,2,6,28.74,59.33,75.72
30.59,6,1,0,17,33.58,16.07,5.37
72.47,16,0,0,3,60.62,71.15,21.46
313.77,12,2,1,0,73.33,60.44,34.46
81.70,28,0,1,5,56.72,74.24,5.29
42.44,2,0,0,16,75.51,25.87,12.67
91.27,16,0,0,11,55.42,73.28,72.59
339.02,25,0,0,1,47.45,48.90,0.45
432.50,26,0,0,9,52.90,95.63,0.98
90.39,21,1,1,10,58.67,50.57,42.71
228.83,8,0,1,5,92.62,64.42,7.27
19.50,1,0,0,7,23.41,11.06,22.67
26.97,0,0,1,4,42.25,31.62,1.98
229.25,17,1,2,15,79.66,91.20,18.17
65.19,3,0,1,8,51.75,34.83,9.00
68.75,9,0,2,4,59.33,50.40,9.05
53.69,19,0,0,10,43.94,34.99,19.34
209.32,17,2,0,14,78.30,25.48,2.50
127.46,17,1,0,17,76.10,47.23,5.34
135.34,2,0,2,0,60.33,41.78,3.14
99.63,5,1,2,10,58.65,46.41,8.70
1159.50,25,0,2,2,50.84,47.45,0.10
649.36,13,1,2,5,81.06,83.34,49.40
44.30,7,0,1,7,38.14,27.46,18.74
76.63,23,1,1,3,46.60,69.86,76.13
46.09,29,0,0,17,48.52,35.06,39.23
138.99,24,0,0,6,34.81,24.73,69.35
321.52,26,0,0,11,50.38,90.09,6.82
87.96,15,0,0,14,43.20,27.58,2.82
224.38,17,1,2,16,86.34,87.19,10.78
47.29,16,0,1,7,54.74,27.84,4.56
32.44,31,0,2,10,14.35,27.75,69.33
152.63,14,0,1,5,54.89,50.94,2.01
214.08,18,0,1,8,51.66,52.01,1.10
356.70,24,0,0,2,26.84,72.68,93.72
255.91,5,2,2,10,66.88,33.25,2.87
23.39,6,2,1,12,31.19,27.55,4.60
37.47,29,0,0,7,39.89,22.81,0.69
843.58,24,0,0,5,20.72,88.78,69.58
37.17,0,0,0,10,46.74,21.03,1.15
95.76,17,1,2,7,54.65,62.40,15.12
1051.64,13,2,0,12,55.67,26.53,60.77
114.38,26,0,1,14,47.17,35.84,1.40
45.48,0,0,0,2,54.92,35.98,25.94
136.09,8,0,0,6,73.08,29.03,39.03
183.41,26,0,0,6,48.75,49.53,8.63
121.53,5,1,1,3,64.85,92.60,32.86
186.78,26,0,0,10,49.01,60.69,1.29
300.42,23,1,1,9,50.92,89.51,60.71
40.80,2,0,0,9,76.45,79.57,9.39
287.97,28,0,2,17,50.40,47.30,10.30
185.58,30,2,0,2,73.09,35.28,2.08
135.56,24,0,1,5,55.29,63.84,18.27
92.79,24,0,1,17,58.37,24.96,60.93
543.39,16,1,2,9,57.15,93.11,45.66
151.49,14,0,0,3,47.10,70.04,42.89
443.84,24,0,0,12,20.43,66.32,95.87
40.50,2,0,1,9,76.95,78.37,5.92
955.34,13,1,2,9,84.73,96.15,22.77
100.58,4,1,0,3,53.37,90.38,61.98
359.10,12,1,0,17,47.33,75.94,77.66
138.19,15,0,0,8,47.50,35.84,1.73
96.48,3,0,1,16,61.45,34.51,3.15
278.65,12,1,2,14,28.64,58.26,75.78
405.32,8,0,2,12,81.32,54.26,31.66
36.42,0,0,1,14,42.50,10.58,3.21
139.92,11,1,2,8,57.44,33.11,5.91
14.85,1,0,0,7,26.71,21.66,2.51
386.78,12,1,2,3,30.72,97.55,89.61
50.62,10,0,1,3,47.72,54.95,2.41
119.84,3,0,1,9,65.38,90.20,19.60
872.61,24,0,0,5,20.40,93.59,69.19
772.91,18,0,1,0,52.69,61.24,0.82
408.14,12,2,2,7,44.88,80.99,80.43
165.59,8,0,2,4,89.64,64.68,3.85
150.02,11,1,1,10,23.92,28.36,6.47
330.60,6,1,2,12,30.17,86.93,73.36
78.96,19,0,1,5,51.72,75.49,43.99
1017.43,6,2,2,13,43.63,96.74,84.25
348.41,13,1,0,8,38.47,35.26,92.36
20.96,22,0,1,2,48.63,27.35,2.46
1157.94,24,0,0,3,10.33,95.72,87.37
166.79,10,0,2,8,49.30,35.57,18.15
36.57,29,0,1,12,52.28,32.20,1.38
246.87,17,1,0,13,86.83,94.86,14.03
456.22,26,0,2,7,67.76,85.42,0.62
307.94,10,0,2,13,53.54,61.05,0.86
75.98,15,0,0,4,44.97,55.79,2.47
138.73,2,0,2,13,58.90,93.01,23.21
315.60,28,0,2,11,50.08,94.40,11.11
65.53,10,0,0,10,40.12,27.07,1.37
93.60,12,2,1,7,59.68,33.15,44.11
89.04,19,0,0,5,69.11,60.65,4.69
71.44,3,0,2,10,45.00,30.60,2.75
53.10,6,1,0,10,12.24,15.89,46.91
203.61,24,0,0,8,66.15,50.12,74.33
574.78,17,2,2,5,84.54,92.57,1.49
127.74,11,1,2,17,55.14,33.14,6.52
1585.17,18,0,0,16,51.77,72.74,4.74
708.47,18,0,0,3,50.76,92.71,0.25
50.53,28,0,1,12,48.40,39.41,1.88
31.92,29,0,1,4,35.80,30.13,0.29
349.87,11,1,0,7,10.38,30.88,90.53
18.71,31,0,2,7,23.59,11.27,2.32
609.26,23,1,0,15,69.04,92.46,28.08
1557.09,18,0,2,17,50.87,82.81,0.11
841.02,18,0,2,14,50.64,89.12,0.20
161.03,20,0,2,10,48.01,81.96,27.01
23.19,1,0,1,8,51.07,11.04,0.10
417.78,18,0,0,7,50.42,84.96,7.16
558.22,28,0,2,9,52.64,96.60,0.46
1091.01,25,0,2,12,50.86,43.91,0.22
193.79,25,0,1,1,45.00,44.49,0.54
961.70,26,0,2,9,52.52,96.87,0.25
172.46,22,0,2,0,52.84,47.83,2.47
91.46,9,0,1,2,58.66,61.43,44.26
132.13,8,0,1,12,84.60,47.04,11.83
83.37,15,0,1,8,49.09,27.87,1.62
62.60,29,0,0,5,64.85,56.08,4.97
108.97,16,0,2,8,59.10,34.28,29.87
149.48,24,0,0,7,35.85,47.50,77.00
96.67,10,0,2,7,43.71,34.39,1.41
173.75,30,2,0,12,72.64,34.13,2.66
57.58,3,0,0,1,44.73,42.69,1.58
87.78,10,0,0,14,36.14,25.87,1.54
187.93,22,0,2,16,53.30,54.67,2.33
1633.65,12,2,1,5,13.65,88.44,97.45
102.28,29,0,0,9,60.79,90.77,11.79
35.53,29,0,1,14,39.51,12.66,1.76
565.25,12,1,2,13,55.85,92.13,75.56
218.79,6,2,2,12,84.61,60.58,13.75
1309.15,20,0,2,2,53.35,97.00,0.18
19.03,1,0,1,16,75.39,18.24,0.27
1557.21,21,2,1,5,17.62,92.81,96.45
357.34,30,2,0,0,76.29,35.36,8.48
136.82,15,0,2,11,47.57,73.17,2.25
114.23,20,0,0,14,45.95,46.41,23.01
175.77,23,1,1,17,26.40,22.20,86.77
59.85,16,0,1,14,46.25,18.36,14.55
313.31,13,1,0,4,26.15,69.46,93.85
36.04,19,0,1,4,43.51,38.00,2.45
115.24,30,2,1,14,56.59,9.43,4.43
155.18,14,0,0,12,49.06,41.01,17.12
121.10,8,0,1,1,49.01,57.82,71.84
278.67,17,1,2,9,83.82,92.29,16.49
162.51,13,1,2,6,73.90,35.66,31.48
82.82,15,0,1,7,27.39,32.32,61.43
33.47,2,0,1,7,35.38,26.24,11.51
59.70,19,0,0,11,59.13,55.16,4.39
45.96,2,0,0,9,76.47,66.17,5.32
40.76,6,1,1,16,60.92,25.27,7.98
136.12,15,0,1,13,56.13,63.52,34.91
753.67,18,0,0,12,51.84,82.67,0.17
136.22,5,1,2,11,71.07,81.69,18.86
62.08,10,0,0,6,39.96,26.84,4.92
307.43,10,0,2,0,54.45,37.60,1.06
122.53,11,1,1,2,48.82,48.10,10.43
298.73,6,1,2,13,87.64,96.43,19.87
373.31,19,0,2,9,86.86,93.33,0.89
145.24,16,1,1,16,70.78,60.12,44.95
410.25,13,2,1,14,54.72,7.70,32.75
153.36,16,1,0,10,28.12,42.14,82.12
757.39,21,2,0,0,75.90,80.15,38.13
122.39,18,0,1,7,46.80,50.91,3.14
98.69,7,0,1,0,57.18,39.37,4.41
743.80,5,2,2,9,84.15,91.92,2.39
14.19,1,0,0,15,75.22,58.06,1.72
72.72,19,0,1,0,61.05,49.21,41.24
125.70,29,0,2,5,59.48,66.62,12.02
755.35,21,2,0,5,73.85,85.88,41.80
218.69,8,0,2,14,82.81,35.60,25.91
196.50,8,0,2,7,88.65,39.74,8.86
357.35,6,2,2,15,90.71,94.69,11.26
755.33,13,2,0,8,83.93,14.88,6.58
68.10,9,0,0,6,57.80,28.38,9.31
47.60,7,0,1,10,40.04,25.15,1.90
98.06,29,0,0,9,62.55,86.73,5.52
49.00,19,0,0,1,46.00,42.88,3.01
169.96,12,2,1,8,71.29,33.41,26.60
67.83,20,0,1,10,45.91,48.07,44.66
1068.14,26,0,2,5,52.16,71.06,0.41
2518.98,20,0,2,5,52.89,77.20,1.75
115.97,19,0,2,12,31.05,58.81,69.41
150.82,15,0,1,9,60.88,86.54,3.51
49.99,7,0,1,4,29.99,33.39,32.51
893.70,12,2,1,4,5.16,81.14,96.84
436.61,5,2,0,8,76.48,34.54,10.85
218.75,17,2,0,10,78.08,29.26,2.67
386.08,14,0,2,4,49.28,76.22,4.95
32.18,29,0,1,7,37.75,24.51,1.19
177.22,13,1,1,17,39.85,30.98,82.64
236.54,8,0,1,8,48.77,42.92,81.94
177.20,27,0,2,12,50.28,65.72,19.50
39.54,19,0,1,6,42.42,17.17,2.54
65.13,0,0,2,16,66.26,29.46,4.55
1164.41,25,0,2,2,50.80,72.53,0.23
307.53,21,1,2,17,75.88,87.28,45.52
45.86,29,0,1,2,43.08,54.41,65.88
30.58,0,0,1,6,43.61,11.17,2.80
75.79,16,0,1,2,58.60,40.45,23.85
210.90,17,1,1,0,86.01,85.92,13.49
775.82,5,2,1,16,85.13,65.72,0.87
354.00,13,1,2,7,36.54,44.98,93.50
1397.21,12,2,1,9,16.31,94.36,92.54
63.92,19,0,0,2,52.59,52.80,25.04
74.09,9,0,1,3,58.75,66.85,44.29
226.69,8,0,1,13,95.78,65.34,3.08
52.21,29,0,2,3,53.42,84.29,11.42
762.78,18,0,1,5,51.87,86.43,3.71
94.79,5,1,0,1,56.46,69.92,8.88
29.56,6,1,0,4,16.58,34.87,5.77
151.87,11,1,1,6,23.29,15.95,36.69
176.22,10,0,0,16,56.61,36.13,1.71
285.49,28,0,0,0,52.56,49.76,10.38
97.39,17,1,1,14,58.44,30.51,11.49
214.37,18,0,0,6,49.05,53.35,5.05
84.37,2,0,2,12,51.13,43.74,2.58
33.07,6,1,0,8,31.72,16.30,5.79
47.99,10,0,1,10,36.02,27.53,18.38
164.20,10,0,2,17,49.64,34.88,0.65
345.62,30,2,1,16,77.26,32.40,1.69
153.68,28,0,0,17,49.88,49.87,1.75
52.07,29,0,1,5,69.65,43.32,6.27
98.01,16,0,1,0,70.33,56.71,5.91
54.78,3,0,0,4,41.25,40.64,2.44
1031.12,13,2,1,0,76.54,22.29,23.74
23.92,22,0,1,14,24.29,7.05,0.28
491.40,17,1,1,1,10.94,77.97,89.50
1242.13,21,2,2,13,74.30,89.53,37.41
376.94,17,2,2,2,82.76,58.17,1.23
56.63,15,0,1,6,40.05,20.03,1.72
111.14,29,0,2,16,49.94,49.00,56.91
40.10,29,0,0,6,37.44,14.28,2.54
440.30,13,1,0,11,39.91,81.48,80.06
60.53,7,0,1,2,50.34,50.41,38.34
20.27,31,0,2,5,73.17,39.50,1.16
38.50,6,1,1,5,55.13,48.79,21.73
39.20,2,0,1,10,36.13,15.61,21.75
420.93,21,1,0,9,60.08,94.00,56.81
291.45,28,0,0,16,53.35,53.48,1.06
34.77,29,0,1,17,49.51,16.24,1.05
180.39,21,1,0,10,65.45,81.38,44.90
879.78,21,2,1,0,34.23,57.47,91.70
248.05,21,1,0,2,70.32,92.02,38.40
73.61,23,1,1,12,59.99,39.67,33.62
91.56,10,0,0,11,49.85,55.22,3.96
67.72,7,0,1,3,39.05,67.66,68.53
1482.61,13,2,0,5,79.86,52.02,21.89
135.90,5,1,2,2,74.87,78.92,10.50
108.83,15,0,2,3,47.50,76.33,4.02
523.75,12,2,2,1,35.91,87.21,94.16
414.50,6,2,0,14,25.62,20.99,87.34
113.35,24,0,2,0,57.45,52.35,8.75
48.79,2,0,0,0,74.76,23.57,6.89
358.39,30,2,2,13,78.30,61.03,2.62
968.82,25,0,0,5,52.13,58.35,0.45
62.39,3,0,1,10,37.06,24.49,43.15
207.31,16,1,1,12,25.79,57.03,89.04
58.75,28,0,1,2,52.43,39.52,2.49
361.25,17,2,2,8,82.78,50.07,2.68
37.10,2,0,1,1,35.96,27.78,0.21
207.43,12,2,0,1,52.78,86.64,66.12
61.23,10,0,1,11,50.29,47.74,2.15
79.44,4,1,0,6,45.56,29.08,48.25
682.80,7,0,1,13,53.09,93.69,5.19
145.18,5,1,0,8,67.65,50.56,22.49
48.79,29,0,1,0,69.05,29.21,9.06
604.61,28,0,2,0,53.19,68.52,0.57
18.14,22,0,1,6,31.18,8.53,2.24
332.16,17,2,0,12,82.84,63.08,1.55
21.05,22,0,1,17,43.11,13.89,0.32
354.47,30,2,0,13,77.76,52.95,1.98
17.79,1,0,1,5,73.30,54.96,0.32
203.27,5,1,2,15,75.72,95.36,16.69
55.38,24,0,2,4,25.31,40.44,9.20
24.37,22,0,0,4,30.04,27.29,1.56
1507.11,27,0,2,0,53.16,69.24,0.49
124.18,4,1,2,4,36.85,98.04,78.84
143.49,9,0,0,0,83.53,40.97,2.87
66.85,7,0,0,1,41.35,57.41,33.27
1270.45,11,1,2,15,25.07,97.16,92.37
252.31,12,1,2,7,40.90,91.36,80.85
38.84,2,0,1,10,36.73,15.68,1.29
173.99,11,1,0,0,88.93,50.89,7.14
236.94,6,1,2,15,81.73,95.39,20.74
105.33,14,0,0,4,34.56,60.50,74.50
99.64,9,0,0,8,70.29,30.78,6.54
75.73,3,0,2,14,44.94,19.81,1.84
1141.74,27,0,0,9,52.64,97.21,0.48
35.03,22,0,0,17,38.63,25.84,66.13
117.65,20,0,1,12,53.67,82.55,2.71
391.58,5,2,2,12,75.57,48.68,1.25
401.73,21,1,2,3,47.93,92.63,70.94
111.43,15,0,2,12,48.45,49.19,2.86
488.28,26,0,0,13,52.72,75.54,0.55
32.35,0,0,1,14,42.76,12.88,7.87
72.68,24,0,1,4,23.39,47.15,75.42
144.95,16,0,1,5,44.84,62.37,75.27
83.27,3,0,0,8,49.62,38.35,43.72
57.36,9,0,1,7,55.77,31.02,3.59
48.52,27,0,1,17,49.84,22.57,3.48
41.53,19,0,1,10,45.69,29.52,6.92
702.69,26,0,2,8,50.76,75.34,0.18
2217.28,25,0,2,13,51.41,63.80,1.90
2515.01,20,0,2,13,53.06,78.01,0.24
106.94,12,2,1,1,51.58,66.61,61.55
26.74,22,0,0,7,32.87,23.88,20.34
445.44,8,0,0,16,86.86,39.51,28.34
91.84,4,1,1,13,84.40,88.23,17.21
54.18,14,0,1,7,46.66,26.52,14.38
305.57,21,2,2,6,68.35,39.20,47.11
229.29,8,0,2,7,75.80,51.95,45.87
90.58,12,1,1,12,50.15,70.31,54.03
172.77,23,1,2,2,77.34,73.16,74.52
64.59,10,0,0,1,38.49,36.12,24.11
68.03,15,0,2,1,46.07,73.52,6.86
76.16,20,0,1,4,52.34,76.06,1.71
45.60,29,0,0,8,53.50,22.87,5.99
55.00,15,0,1,14,41.40,25.42,3.98
33.83,0,0,0,6,42.78,11.16,0.32
183.52,23,1,0,17,45.31,30.47,86.83
21.21,1,0,1,1,34.30,23.12,1.94
132.14,16,1,1,10,24.06,36.27,79.74
42.89,28,0,1,6,36.28,16.39,2.77
23.65,22,0,1,7,26.46,21.14,24.46
127.06,16,0,0,13,70.64,66.79,5.43
2201.75,20,0,0,13,53.41,77.60,0.23
53.55,15,0,1,7,41.69,29.35,2.54
354.93,13,1,2,10,41.86,52.98,66.90
316.24,28,0,2,11,50.72,93.56,0.49
213.58,11,1,2,3,33.93,88.79,62.01
185.48,13,1,1,0,72.83,39.38,61.60
110.48,20,0,2,14,47.98,46.68,1.64
641.96,12,1,2,5,44.19,97.41,82.11
122.27,17,1,1,3,67.61,77.22,24.22
582.43,25,0,2,4,48.33,56.40,0.65
238.37,6,2,2,2,84.88,59.30,9.30
74.11,15,0,0,4,45.35,83.30,6.73
99.15,23,1,0,2,78.15,60.58,3.35
122.34,17,1,0,3,70.66,90.92,21.19
756.60,5,2,0,0,85.07,65.85,0.77
811.52,18,0,0,8,52.07,79.87,0.14
119.58,15,0,2,8,41.37,40.13,62.06
741.80,14,0,2,2,51.00,66.20,1.54
89.00,4,1,0,2,76.92,87.51,6.32
169.04,10,0,0,16,55.04,34.72,2.74
381.21,8,0,0,5,96.96,65.60,2.87
37.66,6,1,0,5,54.76,60.09,19.24
647.50,26,0,0,0,53.00,59.83,1.95
312.04,10,0,2,13,53.12,71.52,11.83
151.97,9,0,1,0,67.54,35.75,6.20
43.42,2,0,1,0,70.88,32.96,38.11
95.15,3,0,2,2,52.73,63.49,23.52
67.71,29,0,0,13,66.40,52.49,4.46
34.45,2,0,1,11,53.06,53.68,0.83
102.73,12,1,1,1,29.26,62.64,67.69
108.09,27,0,2,10,42.03,42.59,13.97
54.67,9,0,1,4,55.57,45.05,7.66
67.50,3,0,2,7,44.54,43.14,8.20
727.70,5,2,1,5,83.48,88.87,10.00
21.88,6,2,1,6,13.79,9.18,3.36
66.88,3,0,1,3,42.09,71.36,57.53
65.39,2,0,2,14,40.94,20.27,1.85
33.73,2,0,0,12,52.22,47.00,1.01
20.53,31,0,2,14,23.45,7.47,2.50
1314.68,26,0,2,0,52.32,82.60,0.46
149.87,14,0,0,12,50.77,40.07,1.30
193.14,6,1,2,11,68.45,88.74,42.44
192.98,15,0,2,13,57.20,78.81,4.96
155.57,11,1,0,2,46.54,59.32,13.89
129.70,19,0,2,13,71.73,71.00,2.45
72.77,9,0,1,17,69.83,29.75,1.66
105.53,12,1,1,2,44.06,64.46,59.23
41.66,19,0,1,6,42.91,19.81,6.69
91.65,9,0,0,2,73.30,46.81,2.52
20.25,22,0,1,12,42.36,21.58,2.24
123.86,16,0,1,15,62.38,89.23,24.14
233.67,16,0,0,15,77.82,92.75,4.92
25.97,22,0,1,5,70.57,44.89,5.89
42.94,7,0,1,6,39.04,20.10,16.30
158.80,30,2,0,3,69.49,56.21,4.13
412.92,14,0,2,1,49.23,56.11,0.35
266.01,8,0,0,17,70.26,40.81,58.14
195.01,17,2,2,7,79.00,45.00,2.96
160.07,15,0,2,0,58.94,45.36,4.25
85.17,14,0,1,12,51.21,36.58,3.76
159.79,16,0,2,16,67.71,43.32,16.54
62.32,7,0,1,17,50.21,28.51,1.99
61.43,19,0,0,17,59.87,28.14,3.37
38.53,19,0,1,3,58.96,57.57,1.25
85.31,20,0,1,1,51.68,73.47,4.93
99.77,19,0,0,16,52.76,53.52,48.40
47.31,0,0,0,15,68.35,80.14,5.49
106.10,8,0,1,3,90.12,68.92,13.04
271.00,16,1,2,13,91.07,87.01,4.91
787.77,5,2,0,13,84.02,89.77,4.71
79.12,5,1,1,4,53.26,70.65,12.45
91.58,3,0,2,17,50.86,29.24,1.92
390.21,26,0,2,1,49.16,87.00,1.64
29.62,2,0,0,3,55.20,48.93,6.11
132.29,5,1,0,2,76.49,77.89,6.98
1705.75,13,2,2,11,45.33,71.08,78.59
65.92,29,0,0,5,60.42,64.31,19.62
278.75,14,0,0,16,53.63,47.41,0.97
115.05,9,0,2,11,72.38,73.70,4.10
434.53,6,2,2,9,90.15,94.58,10.03
18.74,1,0,1,4,25.85,24.27,2.80
247.55,11,1,1,17,25.76,27.20,71.66
97.02,2,0,2,17,47.93,28.82,2.52
89.80,24,0,1,11,48.93,75.42,63.35
169.36,27,0,2,2,52.08,65.99,0.47
76.74,6,1,1,10,9.59,14.77,60.10
165.94,3,0,2,0,57.25,42.31,2.42
728.02,13,1,0,15,65.87,90.91,46.30
21.55,31,0,2,13,74.51,38.46,0.12
595.39,13,2,1,3,60.48,47.20,49.70
151.21,11,1,1,16,79.27,40.87,8.15
414.67,24,0,0,2,23.11,69.46,94.58
315.29,15,0,0,9,57.25,93.75,9.21
149.56,4,1,2,8,85.55,73.40,2.87
449.20,12,1,2,8,35.72,75.12,81.85
772.94,27,0,0,5,53.80,72.37,0.48
33.78,0,0,1,8,57.10,26.51,0.89
316.45,25,0,1,11,47.27,58.45,16.90
467.04,6,2,2,13,90.57,91.28,11.52
40.83,10,0,1,6,37.15,21.25,2.49
235.64,8,0,1,15,77.32,90.61,33.25
44.04,7,0,1,14,39.18,17.61,13.00
360.34,25,0,1,8,48.05,32.32,0.62
46.55,4,1,1,4,41.07,70.77,17.45
84.63,15,0,0,1,44.94,53.36,2.53
1585.58,18,0,2,2,50.58,93.88,3.40
184.80,28,0,2,4,46.84,62.80,0.74
376.36,21,2,2,4,44.87,82.26,89.35
246.64,21,1,0,12,71.76,91.71,48.48
37.50,2,0,0,6,36.00,9.73,1.04
82.51,14,0,1,3,50.05,66.86,40.25
117.83,6,1,0,11,10.62,65.87,76.06
180.16,26,0,1,12,50.91,62.30,0.77
42.70,27,0,1,10,38.93,23.58,3.37
106.74,24,0,2,16,58.73,33.25,4.57
229.35,21,1,0,8,75.31,76.89,36.57
76.88,8,0,1,1,78.02,45.63,1.88
20.05,22,0,1,12,42.95,20.02,3.98
164.51,27,0,2,8,51.93,41.79,0.66
22.71,6,2,0,17,31.03,16.73,4.44
2918.13,13,2,2,15,45.50,90.56,69.85
57.65,12,1,1,14,49.80,21.95,11.61
302.68,21,1,1,4,17.43,77.10,85.28
62.00,22,0,2,4,39.74,39.94,2.06
106.12,19,0,2,0,66.77,35.99,4.89
243.81,21,1,0,1,40.58,83.47,68.39
77.21,15,0,1,6,28.60,21.49,56.59
53.99,22,0,0,9,49.22,82.16,46.53
227.15,4,1,2,2,46.84,95.63,84.72
42.76,27,0,1,14,39.55,14.48,7.01
153.67,27,0,2,12,50.64,60.51,0.74
32.69,6,1,0,1,16.10,33.26,5.23
2248.09,13,2,2,5,71.75,58.97,41.86
436.61,26,0,0,17,51.53,59.63,0.28
40.26,2,0,0,5,75.05,40.02,3.40
295.36,10,0,2,9,54.23,76.72,0.85
84.91,9,0,2,7,54.60,43.39,41.44
22.48,6,2,0,10,14.61,15.83,3.68
80.49,3,0,0,14,33.33,22.97,40.20
177.67,15,0,0,11,47.30,80.25,2.91
149.59,16,0,2,16,68.65,59.74,5.85
142.94,2,0,2,13,62.66,65.28,1.90
60.14,16,1,1,14,50.03,20.65,15.64
53.01,16,0,1,1,49.71,39.63,23.50
266.60,14,0,0,0,54.42,36.74,1.20
1215.11,7,0,2,11,51.02,96.37,1.71
158.23,28,0,0,3,50.08,91.97,1.95
1054.95,20,0,1,15,50.69,95.89,7.86
414.82,5,2,2,12,68.64,62.53,18.57
287.93,12,1,0,13,57.59,87.93,72.49
82.44,19,0,0,0,66.22,37.32,24.12
1217.83,12,2,0,11,18.32,87.93,91.10
183.02,15,0,2,5,57.34,78.61,5.32
71.65,3,0,0,4,32.98,67.11,58.13
65.52,22,0,2,1,40.68,40.87,2.07
62.78,3,0,0,10,44.10,27.83,2.95
2187.16,7,0,2,15,51.40,97.42,0.14
157.71,14,0,0,8,52.02,29.93,0.65
317.42,28,0,0,9,51.22,94.54,10.75
372.31,13,1,0,12,38.20,57.72,93.47
38.25,10,0,1,4,36.09,33.60,3.50
603.08,26,0,2,2,51.05,80.64,0.15
555.93,26,0,2,11,50.10,89.87,0.24
442.77,12,2,2,10,45.54,78.82,85.42
96.28,3,0,1,13,62.28,50.66,2.71
204.63,5,2,0,4,65.37,53.65,3.44
95.31,16,0,2,12,62.99,57.05,16.03
99.66,10,0,1,5,55.29,70.75,27.21
52.47,19,0,2,7,46.49,31.66,6.14
66.43,29,0,2,8,47.44,36.89,36.61
59.10,10,0,1,12,48.34,39.09,32.86
158.59,12,1,1,15,47.22,90.91,71.44
95.23,23,1,1,11,45.81,67.70,57.35
124.42,21,2,1,1,59.99,62.10,57.65
101.72,9,0,0,11,64.86,70.73,34.93
35.45,2,0,1,8,52.57,25.29,4.98
146.39,13,1,2,6,75.84,35.86,5.15
171.03,27,0,2,8,49.03,43.36,20.12
491.99,25,0,0,17,50.92,34.18,0.22
208.98,13,1,1,3,36.36,74.88,74.86
104.01,24,0,2,15,53.46,88.97,17.20
42.07,0,0,1,5,71.59,43.33,4.49
72.09,14,0,1,14,41.33,21.68,1.46
2454.53,20,0,0,0,53.48,67.81,1.97
485.69,26,0,0,16,52.85,68.50,12.79
281.31,21,1,0,3,48.66,97.32,69.51
278.35,21,1,0,3,48.58,89.16,66.70
2142.49,25,0,2,15,51.47,88.86,0.12
1091.32,25,0,2,12,50.73,68.25,0.36
231.89,5,1,2,9,78.39,89.98,19.36
809.38,18,0,2,1,49.80,92.78,3.58
720.87,5,2,0,5,84.53,89.62,0.61
706.63,20,0,0,1,53.56,95.47,0.86
46.37,19,0,1,11,58.04,49.31,2.40
328.15,28,0,0,5,53.43,78.31,1.39
63.04,0,0,2,13,68.41,50.29,5.95
589.11,26,0,0,0,53.00,58.79,0.57
51.94,0,0,0,13,69.58,50.04,5.10
3012.67,18,0,2,0,51.79,69.39,0.19
1385.88,27,0,2,0,52.77,71.09,1.03
719.91,27,0,2,3,51.59,95.23,0.28
45.36,19,0,1,14,39.84,22.89,26.97
720.57,14,0,2,8,50.62,37.34,0.16
34.06,0,0,1,12,53.20,28.31,1.87
1601.25,18,0,2,8,51.40,83.32,0.08
225.44,17,1,0,0,86.96,68.69,6.97
1551.91,18,0,2,12,50.23,93.58,3.65
173.81,17,2,1,4,74.76,54.32,18.26
102.82,13,1,0,7,74.65,44.46,7.03
160.20,27,0,0,0,54.37,66.63,13.37
398.84,4,1,2,9,59.30,93.72,47.36
54.01,27,0,1,2,48.87,46.31,25.34
87.09,19,0,2,8,46.32,35.63,53.80
1359.73,21,2,0,11,20.32,91.15,88.67
156.64,28,0,0,2,50.06,57.43,0.86
2123.52,20,0,0,9,53.60,95.89,0.41
226.65,16,1,0,4,18.15,64.74,91.57
30.23,6,2,1,16,61.87,30.11,2.57
251.11,14,0,0,9,53.81,92.42,1.27
335.42,30,2,1,9,78.76,83.40,1.81
200.09,6,1,2,10,32.69,61.98,68.02
490.81,26,0,2,10,69.14,95.06,2.29
1341.74,20,0,0,12,50.87,97.16,0.42
702.40,27,0,2,3,50.83,95.95,11.51
2953.88,27,0,2,9,51.83,97.57,0.21
93.47,29,0,2,16,60.94,43.20,3.01
87.15,9,0,0,12,72.94,43.49,3.12
130.20,21,1,0,12,64.77,74.85,45.84
168.12,4,1,1,0,46.24,67.46,83.32
232.44,17,1,1,16,88.47,67.35,6.16
53.26,2,0,1,15,52.64,72.32,55.93
